Eng_Calender,Choke_well_1,WHT_well_1,WHP_well_1,Oil_Rate_well_1,delta_Q_well_1,Water_Rate_well_1,BS&W_well_1,Gas_Rate_well_1,GOR_well_1,Choke_well_2,WHT_well_2,WHP_well_2,Oil_Rate_well_2,delta_Q_well_2,Water_Rate_well_2,BS&W_well_2,Gas_Rate_well_2,GOR_well_2,Choke_well_3,WHT_well_3,WHP_well_3,Oil_Rate_well_3,delta_Q_well_3,Water_Rate_well_3,BS&W_well_3,Gas_Rate_well_3,GOR_well_3,Choke_well_4,WHT_well_4,WHP_well_4,Oil_Rate_well_4,delta_Q_well_4,Water_Rate_well_4,BS&W_well_4,Gas_Rate_well_4,GOR_well_4,total_oil_rate
1999-01-19,44.0,76.4,1785.58,7409.0,-15.875706214689265,3.29,0.04438574313741098,6936.0,936.1587258739371,60.0,79.0,1378.9499999999998,11092.0,-34.80487804878047,31.95,0.0,8730.6,787.1078254597909,44.0,74.6,1541.35,7888.0,-27.112994350282477,8.96,0.1139673,5892.0,746.9574036511157,62.0,80.45066666666666,1286.15,10874.0,-43.344632768361585,0.0,0.0,9600.0,882.8398013610447,37263.0
1999-01-20,50.0,83.65705128205128,1683.38,9205.0,1796.0,0.0,0.0,9420.0,1023.3568712656165,64.0,80.0,1326.75,11784.0,692.0,0.0,0.0,10063.2,853.9714867617108,52.0,80.0,1442.75,8933.0,1045.0,0.0,0.0,7174.2,803.1120564200156,62.0,80.0,1316.6,10280.0,-594.0,0.0,0.0,9200.0,894.9416342412451,40202.0
1999-01-21,55.0,83.65705128205128,1566.58,10454.0,1249.0,0.0,0.0,10812.0,1034.2452649703462,64.0,80.0,1338.35,11637.0,-147.0,0.0,0.0,9968.0,856.5781558821002,52.0,80.0,1339.8000000000002,9558.0,625.0,0.0,0.0,7778.4,813.8104205900817,62.0,80.0,1307.9,10243.0,-37.0,0.0,0.0,9200.0,898.1743629795958,41892.0
1999-01-22,55.0,83.65705128205128,1576.8,10006.0,-448.0,0.0,0.0,10832.0,1082.550469718169,64.0,80.0,1363.0,11305.0,-332.0,0.0,0.0,9763.2,863.6178681999115,52.0,80.0,1370.25,8896.0,-662.0,0.0,0.0,7457.6,838.3093525179856,62.0,80.0,1296.3000000000002,10209.0,-34.0,0.0,0.0,9120.0,893.3294152218631,40416.0
1999-01-25,55.0,83.65705128205128,1575.34,9877.0,-129.0,0.0,0.0,10976.0,1111.268603827073,72.0,80.0,1138.25,13307.0,2002.0,0.0,0.0,11945.6,897.6929435635379,52.0,80.0,1377.5,8725.0,-171.0,0.0,0.0,7348.8,842.269340974212,50.0,80.45066666666666,1595.0,9524.0,-685.0,0.0,0.0,8119.2,852.4989500209996,41433.0
1999-01-26,55.0,83.65705128205128,1576.8,9704.0,-173.0,0.0,0.0,11059.2,1139.653751030503,72.0,80.0,1158.5500000000002,12916.0,-391.0,0.0,0.0,11696.64,905.5930628677609,64.0,80.0,1080.25,11229.0,2504.0,0.0,0.0,9611.2,855.926618576899,58.0,80.45066666666666,1432.6,10456.0,932.0,0.0,0.0,8932.8,854.3228768171385,44305.0
1999-01-27,55.0,83.65705128205128,1554.9,9542.0,-162.0,0.0,0.0,10624.0,1113.3934185705302,68.0,92.8,1187.5500000000002,12386.0,-530.0,0.0,0.0,11313.0,913.3699337962215,64.0,80.0,1115.0500000000002,11417.0,188.0,0.0,0.0,9534.4,835.1055443636682,58.0,80.45066666666666,1389.1,9844.0,-612.0,0.0,0.0,8956.0,909.7927671678179,43189.0
1999-01-28,55.0,83.65705128205128,1610.38,8895.0,-647.0,0.0,0.0,10812.0,1215.514333895447,70.0,93.0,1102.0,13477.0,1091.0,0.0,0.0,11968.8,888.0908213994212,68.0,80.0,1084.6,11195.0,-222.0,0.0,0.0,10518.4,939.562304600268,58.0,80.45066666666666,1407.9499999999998,8519.0,-1325.0,0.0,0.0,8752.0,1027.350628007982,42086.0
1999-01-31,50.0,83.65705128205128,1679.0,8243.0,-652.0,0.0,0.0,9976.0,1210.2389906587407,60.0,91.7,1305.0,12291.0,-1186.0,0.0,0.0,10702.4,870.7509559840533,64.0,90.2,1128.1,10779.0,-416.0,0.0,0.0,10436.4,968.2159755079321,58.0,80.45066666666666,1413.75,8401.0,-118.0,0.0,0.0,8820.0,1049.875014879181,39714.0
1999-02-02,45.0,83.65705128205128,1807.48,7528.0,-715.0,0.0,0.0,8732.0,1159.9362380446335,60.0,92.2,1386.1999999999998,11243.0,-1048.0,3.8832,0.04,9720.0,864.5379347149337,40.0,86.4,1609.5,7135.0,-3644.0,0.0,0.0,6903.0,967.4842326559215,64.0,80.45066666666666,1326.75,9266.0,865.0,0.0,0.0,9774.0,1054.8240880638896,35172.0
1999-02-03,45.0,83.65705128205128,1829.38,7357.0,-171.0,0.0,0.0,8468.0,1151.0126410221558,60.0,92.3,1383.3000000000002,11154.0,-89.0,5.82,0.052,9666.0,866.5949435180204,55.0,89.5,1410.85,9052.0,1917.0,0.0,0.0,9163.2,1012.2845779938135,68.0,80.45066666666666,1212.1999999999998,10597.0,1331.0,0.0,0.0,10884.0,1027.0831367368123,38160.0
1999-02-06,45.0,83.65705128205128,1832.3,7333.0,-24.0,0.0,0.0,8476.0,1155.8707213964271,60.0,92.3,1374.6,11097.0,-57.0,0.0,0.0,9574.8,862.8277912949446,55.0,89.6,1400.6999999999998,8898.0,-154.0,0.0,0.0,9167.4,1030.2764666217126,64.0,80.45066666666666,1363.0,9044.0,-1553.0,0.0,0.0,9450.0,1044.891640866873,36372.0
1999-02-08,30.0,70.7,2054.22,4876.88,-2456.12,0.0,0.0,4752.0,974.3934646741359,60.0,92.6,1368.8000000000002,10171.0,-926.0,0.0,0.0,10493.3,1031.6881329269493,76.0,90.5,1025.15,11151.0,2253.0,0.0,0.0,11800.0,1058.2010582010582,64.0,80.45066666666666,1367.35,9020.0,-24.0,0.0,0.0,9528.0,1056.3192904656319,35218.880000000005
1999-02-10,55.0,83.65705128205128,1620.6,9874.62,4997.740000000001,0.0,0.0,11376.0,1152.044331832516,60.0,92.7,1364.4499999999998,11030.0,859.0,0.0,0.0,9576.0,868.1776971894832,76.0,90.4,1009.1999999999999,10857.0,-294.0,0.0,0.0,12024.0,1107.4882564244267,40.0,80.45066666666666,1753.0500000000002,4873.0,-4147.0,0.0,0.0,3272.0,671.4549558793351,36634.62
1999-02-16,55.0,88.0,1620.6,10013.44,138.8199999999997,0.0,0.0,11609.14,1159.3558257701648,60.0,92.7,1370.25,10690.0,-340.0,0.0,0.0,8688.0,812.7221702525725,76.0,90.2,1010.6500000000001,10659.0,-198.0,0.0,0.0,12236.0,1147.9500891265598,40.0,80.45066666666666,1796.5500000000002,4976.53,103.52999999999975,0.0,0.0,5016.0,1007.931229189817,36338.97
1999-02-17,45.0,88.2,1839.6,7678.15,-2335.290000000001,0.0,0.0,9047.2,1178.304669744665,70.0,93.4,1190.4499999999998,11533.0,843.0,0.0,0.0,12154.84,1053.918321338767,76.0,89.7,1022.25,10125.0,-534.0,0.0,0.0,13008.0,1284.7407407407406,32.0,80.45066666666666,1850.1999999999998,4902.73,-73.80000000000018,0.0,0.0,5322.0,1085.5176605687036,34238.880000000005
1999-02-18,40.0,86.9,1896.54,6680.59,-997.5599999999995,0.0,0.0,8080.0,1209.4740135227578,70.0,93.7,1183.1999999999998,11478.0,-55.0,0.0,0.0,12132.0,1056.9785676947204,76.0,89.6,1025.15,9922.0,-203.0,0.0,0.0,13160.0,1326.3454948599074,50.0,80.45066666666666,1612.4,7772.72,2869.9900000000007,0.0,0.0,8482.8,1091.3554071161705,35853.31
1999-02-20,36.0,82.3,2077.58,4188.93,-2491.66,0.0,0.0,5308.0,1267.149367499576,70.0,93.7,1177.4,11403.0,-75.0,0.0,0.0,11992.0,1051.6530737525213,70.0,89.5,1075.9,9622.0,-300.0,0.0,0.0,12712.0,1321.1390563292455,64.0,80.45066666666666,1450.0,9669.61,1896.8900000000003,0.0,0.0,10552.8,1091.3366723166705,34883.54
1999-02-22,36.0,85.5,1969.54,5947.47,1758.54,0.0,0.0,7236.0,1216.651786389843,70.0,93.5,1173.0500000000002,11482.0,79.0,0.0,0.0,11852.0,1032.2243511583347,70.0,89.3,1075.9,9620.0,-2.0,0.0,0.0,12792.0,1329.7297297297298,158.0,80.45066666666666,762.7,10066.69,397.0799999999999,0.0,0.0,15180.0,1507.9435246342143,37116.16
1999-02-26,36.0,85.0,2000.2,5555.12,-392.35000000000036,0.0,0.0,6854.0,1233.8167312317287,80.0,93.6,1061.4,10246.0,-1236.0,0.0,0.0,14420.0,1407.378489166504,70.0,89.3,1223.8000000000002,9406.0,-214.0,0.0,0.0,11540.0,1226.8764618328726,36.0,80.45066666666666,1914.0,4644.74,-5421.950000000001,0.0,0.0,5055.0,1088.3278719583873,29851.86
1999-02-27,36.0,85.8,2003.12,5493.54,-61.57999999999993,0.0,0.0,6356.0,1156.995307215384,64.0,93.1,1297.75,11169.0,923.0,0.0,0.0,9653.76,864.3352135374698,42.0,85.4,1645.75,5759.0,-3647.0,0.0,0.0,6846.0,1188.748046535857,46.0,80.45066666666666,1827.0,6260.16,1615.42,0.0,0.0,6774.0,1082.0809691765066,28681.7
1999-03-03,36.0,85.7,2006.04,5543.78,50.23999999999978,0.0,0.0,7914.13,1427.5692758370642,64.0,92.7,1406.5,9881.0,-1288.0,0.0,0.0,9224.0,933.5087541746786,40.0,84.1,1731.3000000000002,4826.0,-933.0,0.0,0.0,5288.0,1095.731454620804,46.0,80.45066666666666,1798.0,5768.99,-491.1700000000001,0.0,0.0,6308.0,1093.4322992412883,26019.769999999997
1999-03-07,36.0,85.7,2008.96,5523.38,-20.399999999999636,0.0,0.0,7932.66,1436.196676672617,64.0,92.7,1374.6,11033.0,1152.0,0.0,0.0,8344.0,756.2766246714402,38.0,84.5,1755.9499999999998,4707.0,-119.0,0.0,0.0,4692.0,996.8132568514977,40.0,80.45066666666666,1834.25,5422.5,-346.4899999999998,0.0,0.0,6023.6,1110.8529276164131,26685.88
1999-03-08,36.0,85.5,2011.88,5522.62,-0.7600000000002183,0.0,0.0,8047.23,1457.1399082319624,50.0,90.3,1645.75,7199.3,-3833.7,0.0,0.0,5260.8,730.7377106107538,40.0,84.8,1744.35,5217.0,510.0,0.0,0.0,5928.0,1136.2852213916044,40.0,80.45066666666666,1827.0,5857.08,434.5799999999999,0.0,0.0,6576.0,1122.7437562744576,23796.0
1999-03-09,36.0,85.6,2016.26,5521.85,-0.7699999999995271,0.0,0.0,8072.0,1461.8289160335755,40.0,85.1,1787.85,4779.77,-2419.5299999999997,0.0,0.0,3774.0,789.5777411883835,40.0,84.2,1784.9499999999998,4942.76,-274.2399999999998,0.0,0.0,5488.0,1110.3108384789064,40.0,80.45066666666666,1842.9499999999998,5637.75,-219.32999999999993,0.0,0.0,6520.0,1156.48973437985,20882.13
1999-03-14,36.0,88.0,2010.42,5638.0,116.14999999999964,0.0,0.0,8281.0,1468.783256473927,36.0,85.2,1812.5,5353.24,573.4699999999993,0.0,0.0,3960.0,739.7389244644365,34.0,83.6,1798.0,4400.15,-542.6100000000006,0.0,0.0,4411.8,1002.6476370123746,40.0,80.45066666666666,1854.5500000000002,5565.86,-71.89000000000033,0.0,0.0,5976.0,1073.6885225284143,20957.25
1999-03-15,36.0,83.65705128205128,2010.42,5541.0,-97.0,0.0,0.0,8320.0,1501.534019130121,50.0,89.4,1586.3000000000002,9029.81,3676.5699999999997,0.0,0.0,7116.0,788.056448585297,52.0,68.4,1566.0,7137.47,2737.3200000000006,0.0,0.0,8263.2,1157.7211532938143,44.0,85.2,1779.15,6634.89,1069.0300000000007,0.0,0.0,9042.45,1362.8635892983907,28343.17
1999-03-16,36.0,86.1,2013.34,5584.0,43.0,6.0,0.1,8339.0,1493.3739255014327,66.0,91.6,1436.9499999999998,10854.03,1824.2200000000012,0.0,0.0,8682.0,799.8872308257854,74.0,83.13727810650887,1038.1999999999998,10287.53,3150.0600000000004,0.0,0.0,12504.0,1215.4521056074684,44.0,85.2,1779.15,6551.55,-83.34000000000015,0.0,0.0,9092.37,1387.8196762598163,33277.11
1999-03-17,48.0,90.0,1737.4,8957.0,3373.0,0.0,0.0,13261.0,1480.5180305905994,75.0,92.2,1233.9499999999998,12397.98,1543.949999999999,0.0,0.0,10283.4,829.4415703203264,120.0,87.2,725.0,10195.0,-92.53000000000065,0.0,0.0,14443.8,1416.7533104462973,,85.4,1783.5,6482.23,-69.32000000000062,0.0,0.0,9223.83,1422.940870657166,38032.21
1999-03-25,48.0,83.65705128205128,1734.48,8936.0,-21.0,0.0,0.0,13208.0,1478.066248880931,40.0,81.7,1856.0,4576.51,-7821.469999999999,0.0,0.0,3492.0,763.0268479693041,40.0,84.8,1754.5,6186.75,-4008.25,0.0,0.0,6552.0,1059.0374590859499,44.0,85.4,1796.5500000000002,6394.63,-87.59999999999945,0.0,0.0,9399.86,1469.96151458333,26093.890000000003
1999-03-30,48.0,90.0,1722.8,8833.0,-103.0,0.0,0.0,13262.0,1501.415147741424,40.0,84.0,1841.5,4964.56,388.0500000000002,0.0,0.0,3812.0,767.8424674089949,40.0,86.0,1744.35,6060.39,-126.35999999999967,0.0,0.0,7460.0,1230.9438831494342,44.0,85.1,1815.4,6246.16,-148.47000000000025,0.0,0.0,9381.81,1502.0124364409494,26104.11
1999-04-01,48.0,90.0,1721.34,8737.0,-96.0,0.0,0.0,13206.0,1511.5028041661897,46.0,88.2,1761.75,6758.16,1793.5999999999995,0.0,0.0,5339.2,790.0375250068066,28.0,72.0,2051.75,2242.3,-3818.09,0.0,0.0,2664.0,1188.0658252686972,44.0,85.2,1813.9499999999998,6310.51,64.35000000000036,0.0,0.0,9579.79,1518.0690625638815,24047.97
1999-04-07,48.0,89.9,1718.42,8684.0,-53.0,0.0,0.0,13326.0,1534.546292031322,46.0,88.7,1740.0,7165.3,407.1400000000003,0.0,0.0,5676.0,792.1510613651906,40.0,86.4,1754.5,6229.97,3987.67,0.0,0.0,7812.0,1253.9386224973796,44.0,85.0,1837.15,6119.4,-191.11000000000058,0.0,0.0,9552.46,1561.0125175670819,28198.67
1999-04-12,48.0,89.9,1718.42,8562.0,-122.0,0.0,0.0,13366.0,1561.0838589114692,46.0,89.4,1703.75,7612.91,447.6099999999997,0.0,0.0,6056.0,795.4908175717302,40.0,86.0,1761.75,5847.31,-382.65999999999985,0.0,0.0,7320.0,1251.857691827524,44.0,85.2,1840.0500000000002,6122.6,3.2000000000007276,0.0,0.0,9692.21,1583.0219187926698,28144.82
1999-04-15,48.0,89.8,1718.42,8526.0,-36.0,0.0,0.0,13415.0,1573.4224724372507,68.0,91.2,1341.25,11872.38,4259.469999999999,0.0,0.0,10136.0,853.7462581217919,36.0,81.1,1916.8999999999999,3807.59,-2039.7200000000003,0.0,0.0,5400.31,1418.301340217828,44.0,85.3,1847.3000000000002,6088.41,-34.19000000000051,6.09,0.1,9802.46,1610.0196931546989,30294.379999999997
1999-04-18,48.0,89.7,1725.72,8277.2,-248.79999999999927,0.0,0.0,11380.0,1374.8610641279658,46.0,88.3,1751.6,6696.21,-5176.169999999999,0.0,0.0,4888.0,729.9651593961361,40.0,86.5,1741.4499999999998,5928.56,2120.9700000000003,0.0,0.0,8600.87,1450.7519532567774,36.0,83.2,1999.5500000000002,4366.21,-1722.1999999999998,0.0,0.0,7453.31,1707.0434083564464,25268.18
1999-04-19,48.0,89.7,1727.18,8267.0,-10.200000000000728,0.0,0.0,11367.0,1374.9848796419499,62.0,92.8,1470.3000000000002,11161.0,4464.79,0.0,0.0,9944.0,890.9595914344593,40.0,86.5,1738.5500000000002,5901.01,-27.550000000000182,0.0,0.0,8597.07,1456.881110182833,36.0,82.1,2006.8000000000002,4505.19,138.97999999999956,0.0,0.0,7540.32,1673.6963368914521,29834.2
1999-04-22,44.0,88.7,1825.0,6998.0,-1269.0,0.0,0.0,11476.0,1639.8971134609887,62.0,93.1,1448.5500000000002,10948.0,-213.0,0.0,0.0,9774.0,892.7658019729631,40.0,86.1,1745.8000000000002,5802.0,-99.01000000000022,0.0,0.0,8504.0,1465.701482247501,36.0,82.1,2009.6999999999998,4664.85,159.66000000000076,0.0,0.0,7902.88,1694.1337877959634,28412.85
1999-04-26,44.0,83.65705128205128,1842.52,7004.0,6.0,0.0,0.0,11467.4,1637.2644203312393,62.0,93.0,1435.5,10899.0,-49.0,0.0,0.0,9679.0,888.0631250573447,40.0,86.5,1735.65,5854.96,52.960000000000036,0.0,0.0,8664.93,1479.929837266181,36.0,82.5,2009.6999999999998,4685.03,20.17999999999938,0.0,0.0,7875.1,1680.9070592931103,28442.989999999998
1999-04-30,44.0,86.7,1851.28,7000.0,-4.0,0.0,0.0,11488.7,1641.2428571428572,62.0,93.0,1425.35,10806.0,-93.0,0.0,0.0,9699.0,897.5569128262076,40.0,83.13727810650887,1734.1999999999998,5859.94,4.979999999999563,0.0,0.0,8690.28,1482.9981194346701,36.0,81.5,2015.5,4673.7,-11.329999999999927,0.0,0.0,7881.68,1686.3897982326637,28339.64
1999-05-05,44.0,88.7,1852.74,6983.0,-17.0,0.0,0.0,11498.6,1646.656164972075,62.0,92.9,1416.65,10792.0,-14.0,0.0,0.0,9647.0,893.9028910303929,40.0,86.6,1731.3000000000002,5841.36,-18.579999999999927,0.0,0.0,8696.41,1488.76460276374,36.0,82.8,2022.75,4777.63,103.93000000000029,0.0,0.0,8177.42,1711.6059636263167,28393.99
1999-05-08,44.0,88.6,1855.66,6969.8,-13.199999999999818,0.0,0.0,11513.2,1651.8694941031306,64.0,93.2,1380.4,11165.0,373.0,0.0,0.0,10012.0,896.730855351545,40.0,86.5,1731.3000000000002,5830.86,-10.5,0.0,0.0,8707.06,1493.2720044727537,36.0,83.2,2022.75,4801.6,23.970000000000255,0.0,0.0,8432.0,1756.0813062312561,28767.260000000002
1999-05-11,44.0,88.7,1858.58,6937.4,-32.400000000000546,0.0,0.0,11466.2,1652.8094098653676,64.0,84.65,1374.6,11061.0,-104.0,24.0,0.22,9939.0,898.562516951451,32.0,83.4,1867.6000000000001,4218.32,-1612.54,2.11,0.05,6272.49,1486.9640046274346,36.0,83.3,2028.5500000000002,4784.0,-17.600000000000364,0.0,0.0,8399.6,1755.7692307692307,27000.72
1999-05-15,44.0,88.8,1857.12,6867.3,-70.09999999999945,0.0,0.0,11495.8,1673.99123381824,64.0,83.0,1370.25,11042.0,-19.0,11.0,0.1,9933.0,899.5652961420033,32.0,83.1,1877.75,4235.72,17.400000000000546,0.0,0.0,6284.94,1483.7949628398476,36.0,83.3,2043.0500000000002,4726.8,-57.19999999999982,0.0,0.0,8549.0,1808.6231700093085,26871.82
1999-05-18,44.0,88.8,1855.66,6998.8,131.5,0.0,0.0,12304.8,1758.1299651368806,64.0,93.2,1368.8000000000002,11028.0,-14.0,0.0,0.0,9880.0,895.9013420384476,32.0,83.1,1879.1999999999998,4386.82,151.09999999999945,0.0,0.0,6450.29,1470.379454821488,36.0,83.2,2048.8500000000004,4718.4,-8.400000000000546,0.0,0.0,8590.9,1820.7231264835539,27132.019999999997
1999-05-23,44.0,88.8,1852.74,7023.8,25.0,0.0,0.0,12551.9,1787.052592613685,64.0,93.3,1349.9499999999998,11257.0,229.0,57.0,0.5,10100.0,897.2195078617749,32.0,83.4,1882.1000000000001,4388.29,1.4700000000002547,0.0,0.0,6474.57,1475.4198104500842,36.0,82.8,2072.05,4539.4,-179.0,0.0,0.0,8443.6,1860.0696127241488,27208.489999999998
1999-05-26,44.0,83.65705128205128,1846.9,7024.0,0.1999999999998181,0.0,0.0,12664.3,1803.003986332574,64.0,93.3,1344.15,11127.0,-130.0,0.0,0.0,10058.0,903.9273838411073,32.0,83.4,1887.8999999999999,4387.66,-0.6300000000001091,0.0,0.0,6513.1,1484.413104023557,36.0,82.8,2076.3999999999996,4554.8,15.400000000000546,2.6,0.05705007240970728,8494.0,1864.8458768771404,27093.46
1999-05-30,44.0,88.8,1846.9,7053.0,29.0,0.0,0.0,12806.4,1815.7379838366653,64.0,84.65,1341.25,11115.0,-12.0,0.0,0.0,10033.0,902.6540710751237,32.0,83.4,1887.8999999999999,4472.6,84.94000000000051,0.0,0.0,6645.06,1485.7264231096005,36.0,82.8,2082.2,4532.0,-22.800000000000182,0.0,0.0,8512.2,1878.243601059135,27172.6
1999-06-04,44.0,88.9,1846.9,7005.0,-48.0,0.0,0.0,12848.3,1834.161313347609,64.0,93.3,1331.1,11242.0,127.0,0.0,0.0,10100.0,898.4166518413094,32.0,83.5,1896.6000000000001,4310.65,-161.95000000000073,0.0,0.0,6456.43,1497.7857167712527,36.0,82.5,2079.3,4694.4,162.39999999999964,0.0,0.0,9048.0,1927.4028629856853,27252.050000000003
1999-06-09,44.0,89.0,1839.6,7108.7,103.69999999999982,0.0,0.0,13039.1,1834.2453613178218,64.0,93.3,1326.75,10945.85,-296.14999999999964,0.0,0.0,9692.64,885.5082063064997,32.0,83.5,1900.9499999999998,4284.08,-26.56999999999971,0.0,0.0,6499.7,1517.1752161490915,28.0,79.6,2183.7,3591.0,-1103.3999999999996,0.0,0.0,7208.8,2007.4631021999444,25929.629999999997
1999-06-13,44.0,88.9,1852.74,6949.3,-159.39999999999964,0.0,0.0,12850.5,1849.1790540054394,64.0,93.3,1325.3000000000002,10911.3,-34.55000000000109,0.0,0.0,9717.0,890.5446647053972,32.0,83.4,1906.75,4263.0,-21.079999999999927,0.0,0.0,6472.04,1518.1890687309406,28.0,79.2,2190.95,3298.5,-292.5,0.0,0.0,6767.0,2051.5385781415794,25422.1
1999-06-16,44.0,88.7,1851.28,7082.6,133.30000000000018,0.0,0.0,13021.6,1838.5338717420157,64.0,93.3,1322.4,10996.3,85.0,0.0,0.0,9778.4,889.2445640806453,32.0,83.3,1906.75,4217.1,-45.899999999999636,0.0,0.0,6460.4,1531.9532380071612,28.0,79.0,2192.3999999999996,3473.7,175.19999999999982,0.0,0.0,6683.4,1924.0003454529754,25769.7
1999-06-20,44.0,88.7,1843.98,7049.7,-32.900000000000546,0.0,0.0,13252.4,1879.8530433919175,64.0,93.3,1318.0500000000002,10885.371428571429,-110.92857142857065,0.0,0.0,9739.1,894.6961584091887,32.0,83.1,1912.5500000000002,4212.0,-5.100000000000364,0.0,0.0,6426.0,1525.6410256410256,28.0,78.9,2195.3,3515.0,41.30000000000018,0.0,0.0,6811.6,1937.8662873399714,25662.071428571428
